queue_id,nct_id,status,action,scope_category,revised_recommendation
063d4493-5095-42cc-904e-2d53ec884265,NCT01984710,pending,reject,Not AI/ML medical device,reject
9e3e7769-5acf-42d2-ad85-e4d87f795376,NCT06214065,pending,reject,Not AI/ML medical device,reject
3e9b37bf-8cf4-4bf0-b687-4ec43ccfd9db,NCT03964467,pending,reject,Not AI/ML medical device,reject
2c903c5b-7218-4054-9e0c-84780262d979,NCT06464835,pending,reject,Not AI/ML medical device,reject
29bdf693-9f85-4b3e-9eee-0e34d6583893,NCT03604367,pending,reject,Not AI/ML medical device,reject
78ad85db-388e-4716-a098-928f74131918,NCT02880917,pending,reject,Not AI/ML medical device,reject
7bb26002-0929-4d62-bd32-d8851ad02825,NCT01476228,pending,reject,Not AI/ML medical device,reject
c3e48ba2-4f2b-4b4b-9aa2-377638d8bb08,NCT05595356,pending,reject,Not AI/ML medical device,reject
a70cd8ec-85eb-49ba-8ffd-1fba36b2d240,NCT04968418,pending,reject,Not AI/ML medical device,reject
a1a40a1b-6454-4ab7-a126-0c970778601d,NCT03121066,pending,reject,Not AI/ML medical device,reject
837aed43-ab63-4301-8219-14d0081bf1cf,NCT04150198,pending,reject,Not AI/ML medical device,reject
4e0587dd-af45-41c8-bc07-3bd3977bf54f,NCT02302534,pending,reject,Not AI/ML medical device,reject
647a4a5d-4b6c-4229-9d11-001dd002fc95,NCT05003830,approved,reject,Not AI/ML medical device,reject
558742d9-c09e-4200-9a2b-a3c0411d6cd9,NCT05964725,approved,reject,Not AI/ML medical device,reject
d21c62c6-d740-468e-b926-aa7e440ef598,NCT07173920,approved,reject,Not AI/ML medical device,reject
e13c169d-cb47-4f33-b2fc-13f6b282af8c,NCT02802293,approved,reject,Not AI/ML medical device,reject
d0daf01b-4c71-402e-9b95-cf9f2992c740,NCT02408237,approved,reject,Not AI/ML medical device,reject
c725fd61-94fd-4993-913f-f1f4cd4c31ce,NCT01920490,approved,reject,Not AI/ML medical device,reject
